,sensor_id,group,test,predict,lower,upper,std_test,std_predict,std_lower,std_upper
2019-08-28 10:00:00,24,2,1627,1577,1272,2674,0.1547078488809435,0.11715091116673165,-0.11516217077409846,0.95150151159765
2019-08-28 11:00:00,24,2,1825,1973,2642,4043,0.30537240182780423,0.41813053468251365,0.9271493031331457,1.993867267787996
2019-08-28 12:00:00,24,2,2443,3343,2752,4154,0.7756284307225513,1.4604690540034744,1.011149829114616,2.0779224879789977
2019-08-28 13:00:00,24,2,2340,3453,2050,3452,0.6972524259067601,1.544496810290139,0.476926303789278,1.5437541568921085
2019-08-28 14:00:00,24,2,2047,2751,2080,3482,0.47429932482882986,1.0103008815621324,0.5000568527470471,1.5669398970322423
2019-08-28 15:00:00,24,2,2393,2781,2392,3794,0.7375818264430409,1.033459100098941,0.7374366674827498,1.8043745792056392
2019-08-28 16:00:00,24,2,3786,3093,3243,4646,1.7975602216701974,1.270866422593927,1.3850679488457458,2.452060408083421
2019-08-28 17:00:00,24,2,4975,3944,2364,3767,2.7023084714369516,1.9185249395414938,0.7162337618459945,1.783280931841074
2019-08-28 18:00:00,24,2,2797,3066,1374,2776,1.044998389021484,1.2497180452080894,-0.03736328295232211,1.0297388653687727
2019-08-28 19:00:00,24,2,1377,2075,947,2350,-0.03552517251660789,0.49614847143845664,-0.3621174192312229,0.7050397814708613
2019-08-28 20:00:00,24,2,1070,1648,517,1919,-0.269131322792801,0.17142189705409241,-0.6895726044578889,0.37763949063271496
2019-08-28 21:00:00,24,2,770,1218,93,1495,-0.49741094846986267,-0.15600579483689883,-1.0124885669089045,0.0547782216197964
2019-08-28 22:00:00,24,2,539,794,0,1028,-0.6731862602412001,-0.478894421822558,-1.0764802656040091,-0.30049754024582065
2019-08-28 23:00:00,24,2,291,327,0,814,-0.8618974174675711,-0.8341975858199818,-1.0764802656040091,-0.4632795223153421
2019-08-29 00:00:00,24,2,120,113,0,710,-0.9920168041034962,-0.9970070245110811,-1.0764802656040091,-0.54265804989395
2019-08-29 01:00:00,24,2,41,9,0,670,-1.0521304388651225,-1.0764130128659524,-1.0764802656040091,-0.5727607080409983
2019-08-29 02:00:00,24,2,23,0,0,667,-1.0658272164057463,-1.0764802656040091,-1.0764802656040091,-0.5756460719480647
2019-08-29 03:00:00,24,2,11,0,0,660,-1.0749584014328286,-1.0764802656040091,-1.0764802656040091,-0.5810049831778127
2019-08-29 04:00:00,24,2,41,0,0,727,-1.0521304388651225,-1.0764802656040091,-1.0764802656040091,-0.5296365563890713
2019-08-29 05:00:00,24,2,340,26,0,1062,-0.824611745273651,-1.0635011414939146,-1.0764802656040091,-0.27467003145532154
2019-08-29 06:00:00,24,2,1213,361,200,1604,-0.1603180345534016,-0.8085620536030858,-0.9304124507692074,0.13734788719622604
2019-08-29 07:00:00,24,2,2302,902,1195,2598,0.6683370066543323,-0.39657154915963183,-0.17383617506138221,0.8939789550845896
2019-08-29 08:00:00,24,2,4489,1896,915,2319,2.3324954778401117,0.36003212575008464,-0.38640008151930183,0.6814698248852511
2019-08-29 09:00:00,24,2,3022,1617,893,2296,1.2162081082792802,0.14749560042316442,-0.40347281964829945,0.6644518909946775
2019-08-29 10:00:00,24,2,1830,1595,1391,2795,0.30917706225575525,0.1304502551755524,-0.024259759541594317,1.0437197924275587
2019-08-29 11:00:00,24,2,1718,2093,2709,4113,0.22395266866965222,0.5096907373944436,0.9784112274027095,2.0464456111413076
2019-08-29 12:00:00,24,2,2408,3411,2892,4295,0.748995807726894,1.512389147530239,1.117462975640067,2.1855521562464224
2019-08-29 13:00:00,24,2,2558,3594,2285,3689,0.8631356205654249,1.6514682975886268,0.6556568486056469,1.7238008086816683
2019-08-29 14:00:00,24,2,2272,2987,2259,3663,0.6455090440866261,1.1896895574642925,0.6360358009367402,1.704234550730141
2019-08-29 15:00:00,24,2,2626,2961,2522,3926,0.9148790023855589,1.170095899144131,0.836081989969756,1.9043355509073105
2019-08-29 16:00:00,24,2,3846,3224,3485,4889,1.8432161468056096,1.3701694934925563,1.5688100261662203,2.637118396188579
2019-08-29 17:00:00,24,2,5056,4187,2734,4138,2.7639439703697586,2.1029249377116193,0.9972988734885174,2.0656620335855003
2019-08-29 18:00:00,24,2,2931,3436,1820,3224,1.1469632884905716,1.531441182718523,0.30180068290219086,1.3702186184627643
2019-08-29 19:00:00,24,2,1623,2522,1531,2935,0.1516641205385827,0.835970378948207,0.08173619016560019,1.1502089035306655
2019-08-29 20:00:00,24,2,1101,2233,1206,2610,-0.2455424281395046,0.6159332720588069,-0.16552814263039006,0.9029993601340855
2019-08-29 21:00:00,24,2,892,1908,921,2325,-0.40457723402785756,0.3686963332340065,-0.38223696277822805,0.686345329670194
2019-08-29 22:00:00,24,2,643,1623,107,1511,-0.5940493233398187,0.15201490945279653,-1.0014867992718173,0.06715027132595636
2019-08-29 23:00:00,24,2,367,809,0,1084,-0.8040665789627155,-0.46720753618175814,-1.0764802656040091,-0.2584687564031194
2019-08-30 00:00:00,24,2,148,381,0,826,-0.9707107057069705,-0.7928539472430916,-1.0764802656040091,-0.45454030701157355
2019-08-30 01:00:00,24,2,47,124,0,763,-1.0475648463515812,-0.9889528822873921,-1.0764802656040091,-0.5025838673894346
2019-08-30 02:00:00,24,2,34,60,0,724,-1.0574569634642539,-1.0370238295200993,-1.0764802656040091,-0.5318990905617685
2019-08-30 03:00:00,24,2,21,22,0,708,-1.0673490805769266,-1.066366438821111,-1.0764802656040091,-0.5442032797795784
2019-08-30 04:00:00,24,2,33,6,0,747,-1.0582178955498442,-1.0764802656040091,-1.0764802656040091,-0.5143473920952264
2019-08-30 05:00:00,24,2,302,45,0,1050,-0.8535271645260789,-1.04886949828025,-1.0764802656040091,-0.28404838843608227
2019-08-30 06:00:00,24,2,1034,347,178,1583,-0.2965248778740484,-0.818597871388794,-0.9474900424880948,0.1215851338377012
2019-08-30 07:00:00,24,2,2357,880,1253,2658,0.7101882713617935,-0.41299172844052995,-0.12951405612937605,0.9396158803503797
2019-08-30 08:00:00,24,2,4390,1955,938,2343,2.2571632013666814,0.40501163815597535,-0.3689975420354287,0.7001871451622945
2019-08-30 09:00:00,24,2,2782,1641,1091,2496,1.0335844077376308,0.16555552824915448,-0.25253735467045046,0.8167020717486774
2019-08-30 10:00:00,24,2,1738,1794,1701,3106,0.2391713103814563,0.28204308544187706,0.2110193647491485,1.2803135267185044
2019-08-30 11:00:00,24,2,1667,2403,3158,4564,0.18514513230455173,0.7456271722968865,1.3202736391147258,2.3896225446490607
2019-08-30 12:00:00,24,2,2403,3861,3023,4429,0.745191147298943,1.854908818047453,1.2176146626479545,2.2870183183285513
2019-08-30 13:00:00,24,2,2439,3726,2448,3853,0.7725847023801904,1.752277216631024,0.7797730345184679,1.8492314291293879
2019-08-30 14:00:00,24,2,2157,3151,2482,3888,0.5580018542437525,1.3144629583315297,0.8058431904051887,1.875356308075259
2019-08-30 15:00:00,24,2,2648,3185,2967,4372,0.9316195082685433,1.3405604759672298,1.1744780227147356,2.2440458548713114
2019-08-30 16:00:00,24,2,3931,3669,4080,5485,1.9078953740807771,1.7092226654050027,2.0213600016395983,3.090982562573804
2019-08-30 17:00:00,24,2,4400,4782,3810,5216,2.2647725222225836,2.556132008420281,1.8164844536909772,2.8861617584990684
2019-08-30 18:00:00,24,2,2961,4513,3108,4514,1.1697912510582777,2.3512838322924225,1.2820391832765856,2.3517712198267753
2019-08-30 19:00:00,24,2,1766,3811,3048,4454,0.2604774087779821,1.816865927958752,1.2362249840335693,2.3060117273748917
2019-08-30 20:00:00,24,2,1101,3751,2670,4076,-0.2455424281395046,1.7710790823410647,0.9489368705167275,2.018778299602495
2019-08-30 21:00:00,24,2,1003,3373,2479,3885,-0.32011377252734474,1.4838183117246329,0.8031056756405074,1.873001815289736
2019-08-30 22:00:00,24,2,823,3182,1552,2958,-0.45708154793358174,1.338014471866894,0.09825042383437332,1.1682013050514033
2019-08-30 23:00:00,24,2,581,2255,582,1989,-0.6412271126464115,0.633186590640554,-0.6397599374244816,0.430245677925277
2019-08-31 00:00:00,24,2,389,1285,0,1301,-0.787326073079731,-0.10479640344430674,-1.0764802656040091,-0.0927554766570664
2019-08-31 01:00:00,24,2,200,598,0,1016,-0.9311422372562799,-0.6278249043643165,-1.0764802656040091,-0.3099692777477988
2019-08-31 02:00:00,24,2,81,313,0,931,-1.0216931554415143,-0.845066027557617,-1.0764802656040091,-0.37415180909753
2019-08-31 03:00:00,24,2,85,228,0,791,-1.0186494270991535,-0.9092759011106315,-1.0764802656040091,-0.48087284621177795
2019-08-31 04:00:00,24,2,60,88,0,759,-1.0376727292389085,-1.0160243093744328,-1.0764802656040091,-0.5052538057669355
2019-08-31 05:00:00,24,2,113,56,0,786,-0.9973433287026278,-1.0404326466200269,-1.0764802656040091,-0.48484626896315597
2019-08-31 06:00:00,24,2,328,83,0,943,-0.8337429303007335,-1.020052453642698,-1.0764802656040091,-0.36540535294593635
2019-08-31 07:00:00,24,2,585,240,0,1221,-0.6381833843040506,-0.9006388296109789,-1.0764802656040091,-0.154221346446767
2019-08-31 08:00:00,24,2,941,517,375,1782,-0.3672915618339375,-0.6894821426332102,-0.7976380209000837,0.27285976192826755
2019-08-31 09:00:00,24,2,1164,1078,1081,2488,-0.19760370674732167,-0.2624284034016689,-0.2606008132638821,0.8099517811254515
2019-08-31 10:00:00,24,2,1406,1784,1822,3229,-0.013458142034491926,0.2746362097183312,0.3033675633270998,1.3739748620857513
2019-08-31 11:00:00,24,2,1490,2525,2527,3934,0.05046015315508534,0.8386319391291178,0.840091912772439,1.9107537133000143
2019-08-31 12:00:00,24,2,1475,3231,2890,4297,0.03904617187123226,1.3753835403655268,1.1161185805167972,2.186834934774624
2019-08-31 13:00:00,24,2,1395,3593,2895,4302,-0.021828394975984187,1.651437484685267,1.1198827880705022,2.1906538526691155
2019-08-31 14:00:00,24,2,1631,3598,2932,4340,0.15775157722330432,1.6552290464524326,1.1484751773358977,2.219301170616599
2019-08-31 15:00:00,24,2,1521,3636,2962,4370,0.07404904780838172,1.683848899132977,1.1712758894936588,2.242156648283175
2019-08-31 16:00:00,24,2,1651,3666,3402,4810,0.17297021893510844,1.7066769950003977,1.5059878260321504,2.5769229850199817
2019-08-31 17:00:00,24,2,1553,4106,3130,4537,0.0983988745472683,2.0414161333510683,1.2983943184878048,2.3693838737824295
2019-08-31 18:00:00,24,2,1393,3833,2885,4293,-0.023350259147164598,1.8338498239661518,1.1126486409186485,2.1836928213079676
2019-08-31 19:00:00,24,2,1004,3589,2465,3872,-0.31935284044175455,1.6481314574105927,0.7924522340476238,1.863551570648847
2019-08-31 20:00:00,24,2,753,3168,2196,3603,-0.5103467939248961,1.3279626263444655,0.5877333282677997,1.6588875920809505
2019-08-31 21:00:00,24,2,622,2899,2053,3461,-0.6100288971372131,1.123271185435656,0.47912683856440164,1.5503354423173448
2019-08-31 22:00:00,24,2,680,2757,1559,2967,-0.5658948361729812,1.0146918686107735,0.10366059981508136,1.1749233325167512
2019-08-31 23:00:00,24,2,564,2263,777,2185,-0.654162958101445,0.6392526952404547,-0.491738846526139,0.5795783428643508
2019-09-01 00:00:00,24,2,354,1481,273,1681,-0.8139586960753882,0.043880474723599315,-0.8754945206078275,0.19587826834322586
2019-09-01 01:00:00,24,2,182,977,0,1233,-0.9448390147969036,-0.3398474048625564,-1.0764802656040091,-0.14440950404970498
2019-09-01 02:00:00,24,2,119,529,0,1006,-0.9927777361890865,-0.6801628559740004,-1.0764802656040091,-0.3171151395251359
2019-09-01 03:00:00,24,2,92,302,0,853,-1.013322902500022,-0.8528957491882645,-1.0764802656040091,-0.4335338701371084
2019-09-01 04:00:00,24,2,71,149,0,782,-1.0293024762974163,-0.9693413627906906,-1.0764802656040091,-0.48811519713905516
2019-09-01 05:00:00,24,2,75,78,0,785,-1.0262587479550556,-1.0239497790873209,-1.0764802656040091,-0.4856319700938312
2019-09-01 06:00:00,24,2,182,81,0,855,-0.9448390147969036,-1.0214947578214049,-1.0764802656040091,-0.43206709422283684
2019-09-01 07:00:00,24,2,343,151,0,1085,-0.8223289490168805,-0.9679579595320169,-1.0764802656040091,-0.25719995026047526
2019-09-01 08:00:00,24,2,524,381,148,1557,-0.6846002415250533,-0.793118327374393,-0.9702898396961934,0.10152085706819203
2019-09-01 09:00:00,24,2,821,852,940,2349,-0.4586034121047622,-0.4344237653000243,-0.36731448662139166,0.7045485977163172
2019-09-01 10:00:00,24,2,1076,1645,1725,3134,-0.2645657302792598,0.1685777775789423,0.2298868961975532,1.3018052796464534
2019-09-01 11:00:00,24,2,1140,2430,2287,3695,-0.21586607680148662,0.765806795196981,0.6569781679896496,1.7289505859471415
2019-09-01 12:00:00,24,2,1112,2991,2428,3837,-0.23717217519801237,1.1929250898613764,0.7646001559043619,1.8366229055252852
2019-09-01 13:00:00,24,2,1002,3132,2264,3673,-0.320874704612935,1.3005722694750355,0.6400059973517239,1.7120686914511114
2019-09-01 14:00:00,24,2,1214,2969,1901,3310,-0.1595571024678114,1.1759981384762264,0.36395160056008646,1.4360469745609312
2019-09-01 15:00:00,24,2,1149,2606,1835,3244,-0.20901768803117476,0.899960131458785,0.3135719186827496,1.3856974401948579
2019-09-01 16:00:00,24,2,1301,2540,1724,3133,-0.09335601102146351,0.849595580386515,0.22866284656302527,1.3008048733235729
2019-09-01 17:00:00,24,2,1206,2428,1690,3099,-0.16564455915253304,0.7646948806620681,0.20331053743931315,1.2754465738214118
2019-09-01 18:00:00,24,2,1022,2395,1107,2516,-0.30565606290113084,0.739339778727559,-0.24030898552799695,0.831763086827602
2019-09-01 19:00:00,24,2,756,1812,669,2078,-0.5080639976681255,0.29568859877702874,-0.5737631819619471,0.49819885129716823
2019-09-01 20:00:00,24,2,583,1373,286,1695,-0.6397052484752311,-0.03782024539360251,-0.8652628376365383,0.20655828236588025
2019-09-01 21:00:00,24,2,470,990,0,1327,-0.7256905741469243,-0.32938991767047854,-1.0764802656040091,-0.07291925838774771
2019-09-01 22:00:00,24,2,371,623,0,1054,-0.8010228506203547,-0.6087875690371303,-1.0764802656040091,-0.2806080059885657
2019-09-01 23:00:00,24,2,209,350,0,788,-0.924293848485968,-0.8164026282379436,-1.0764802656040091,-0.4835847215122283
2019-09-02 00:00:00,24,2,114,83,0,731,-0.9965823966170375,-1.0200844223983478,-1.0764802656040091,-0.52655029819568
2019-08-26 00:00:00,26,3,134,0,0,67,-0.8884900931592172,-1.0788135494625664,-1.0788135494625664,-1.0041170236823982
2019-08-26 01:00:00,26,3,76,0,0,94,-0.9888424610282559,-1.0788135494625664,-1.0788135494625664,-0.9570167222674069
2019-08-26 02:00:00,26,3,51,0,0,144,-1.0320977920062897,-1.0788135494625664,-1.0788135494625664,-0.8706686271850389
2019-08-26 03:00:00,26,3,27,0,0,207,-1.0736229097452024,-1.0788135494625664,-1.0788135494625664,-0.7616568955267722
2019-08-26 04:00:00,26,3,24,0,0,285,-1.0788135494625664,-1.0788135494625664,-1.0788135494625664,-0.627121443557825
2019-08-26 05:00:00,26,3,37,3,0,417,-1.0563207773539889,-1.0788135494625664,-1.0788135494625664,-0.39840892679028306
2019-08-26 06:00:00,26,3,106,121,78,681,-0.9369360638546153,-0.910862727890693,-0.9842702346332801,0.05859899505713018
2019-08-26 07:00:00,26,3,220,379,548,1156,-0.7396917545947806,-0.4632478347954688,-0.17134221793935706,0.8809820879354802
2019-08-26 08:00:00,26,3,562,852,375,986,-0.14795882681527703,0.35452525051295536,-0.47012436936141244,0.5869871494982352
2019-08-26 09:00:00,26,3,547,681,434,1047,-0.17391202540209738,0.05815848953412037,-0.36925416011126444,0.6919392459363252
2019-08-26 10:00:00,26,3,617,740,593,1208,-0.052797098663602465,0.1611388665180364,-0.09351581620596144,0.9699294407311176
2019-08-26 11:00:00,26,3,743,900,1154,1769,0.16520976946568836,0.43811521155219574,0.8776029386078348,1.9414781253424953
2019-08-26 12:00:00,26,3,1252,1462,1142,1757,1.0458883081784585,1.4094931172345468,0.8564661021199873,1.920433476508237
2019-08-26 13:00:00,26,3,1086,1449,854,1469,0.7586729104843134,1.3884189561746543,0.35858537525147904,1.4225749278141566
2019-08-26 14:00:00,26,3,700,1162,839,1454,0.09081060018347006,0.8905135297032911,0.3325215915353066,1.3967250606958812
2019-08-26 15:00:00,26,3,670,1147,957,1573,0.038904203009829386,0.8645576725314504,0.5369789336297761,1.6013885309877662
2019-08-26 16:00:00,26,3,705,1265,1326,1941,0.09946166637907683,1.0691489090450828,1.1741607038648096,2.2386060288114327
2019-08-26 17:00:00,26,3,848,1633,937,1552,0.3468821595734307,1.706362789917769,0.5022163658173278,1.5666542059409112
2019-08-26 18:00:00,26,3,786,1245,524,1139,0.23960893874790665,1.0344183330290158,-0.21278974482303042,0.8516340776952196
2019-08-26 19:00:00,26,3,558,832,320,935,-0.15487967977176245,0.31937734322820704,-0.5656372293394292,0.49886740044359396
2019-08-26 20:00:00,26,3,479,628,137,752,-0.2915665256623496,-0.033434842554974545,-0.8822948373866384,0.18231690256971844
2019-08-26 21:00:00,26,3,408,445,0,578,-0.41441166563996584,-0.3500298170564648,-1.0788135494625664,-0.11856603342601002
2019-08-26 22:00:00,26,3,281,271,0,426,-0.634148747008378,-0.6509331186425606,-1.0788135494625664,-0.3832511695948322
2019-08-26 23:00:00,26,3,134,118,0,351,-0.8884900931592172,-0.9156253342425514,-1.0788135494625664,-0.5115251822043073
2019-08-27 00:00:00,26,3,93,44,0,327,-0.9594288359631928,-1.0439190202644348,-1.0788135494625664,-0.5538050341607064
2019-08-27 01:00:00,26,3,52,19,0,311,-1.0303675787671684,-1.0788135494625664,-1.0788135494625664,-0.5808018354754406
2019-08-27 02:00:00,26,3,48,4,0,310,-1.037288431723654,-1.0788135494625664,-1.0788135494625664,-0.5835032092899822
2019-08-27 03:00:00,26,3,34,2,0,308,-1.0615114170713529,-1.0788135494625664,-1.0788135494625664,-0.5870262677296789
2019-08-27 04:00:00,26,3,29,0,0,343,-1.0701624832669596,-1.0788135494625664,-1.0788135494625664,-0.5255340407449173
2019-08-27 05:00:00,26,3,76,35,0,490,-0.9888424610282559,-1.0580721851970911,-1.0788135494625664,-0.2721321728064826
2019-08-27 06:00:00,26,3,159,182,124,740,-0.8452347621811834,-0.8047013636817725,-0.9041707229778404,0.16095205955691388
2019-08-27 07:00:00,26,3,577,432,594,1210,-0.1220056282284567,-0.3716518586292154,-0.09091289698139315,0.9742794038869743
2019-08-27 08:00:00,26,3,1368,902,375,990,1.2465930439165356,0.4416452009507868,-0.47122936359902795,0.5940126087170954
2019-08-27 09:00:00,26,3,1355,682,364,980,1.224100271807958,0.061355630250929466,-0.48897175212334937,0.5763116014264873
2019-08-27 10:00:00,26,3,1363,672,571,1186,1.2379419777209288,0.04363121254261203,-0.13232494174148052,0.933011005600928
2019-08-27 11:00:00,26,3,1694,878,1087,1703,1.8106425598700975,0.40030234418213023,0.7611116562602335,1.8265088156991278
2019-08-27 12:00:00,26,3,2504,1395,1129,1745,3.2121152835583957,1.2937688174970117,0.8343213085802519,1.8997828928906728
2019-08-27 13:00:00,26,3,2431,1437,906,1522,3.0858097171025367,1.3670131421159675,0.44785032017489945,1.5133654394269724
2019-08-27 14:00:00,26,3,1783,1214,897,1513,1.9646315381518982,0.9805702434284519,0.4328040208027346,1.498367146255323
2019-08-27 15:00:00,26,3,1633,1205,1052,1668,1.705099552283695,0.965547011447626,0.7004742930968761,1.7660893753513178
2019-08-27 16:00:00,26,3,1618,1360,1445,2061,1.6791463536968747,1.2332420107740916,1.380980738558252,2.446653174432207
2019-08-27 17:00:00,26,3,921,1753,1009,1625,0.47318772602928966,1.913776406352261,0.6266043131365553,1.692337265385651
2019-08-27 18:00:00,26,3,815,1317,603,1219,0.28978512268242596,1.1594314758580115,-0.07571025016838423,0.9900777729655612
2019-08-27 19:00:00,26,3,635,911,388,1004,-0.021653260359418065,0.4571452496848695,-0.44735749976170996,0.6184821767322398
2019-08-27 20:00:00,26,3,517,696,231,847,-0.22581842257573803,0.08552363862670355,-0.7192226223094604,0.3466695257402075
2019-08-27 21:00:00,26,3,423,539,12,628,-0.38845846705314546,-0.1863159899815937,-1.0788135494625664,-0.03226494115978862
2019-08-27 22:00:00,26,3,253,320,0,464,-0.682594717703776,-0.5652788228906301,-1.0788135494625664,-0.3163203750597132
2019-08-27 23:00:00,26,3,176,156,0,367,-0.8158211371161204,-0.8493626851410198,-1.0788135494625664,-0.48529085697246577
2019-08-28 00:00:00,26,3,128,58,0,334,-0.8988713725939455,-1.0183604603857423,-1.0788135494625664,-0.5421402902043349
2019-08-28 01:00:00,26,3,73,26,0,315,-0.99403310074562,-1.075236576358897,-1.0788135494625664,-0.5747525025380078
2019-08-28 02:00:00,26,3,53,7,0,310,-1.0286373655280472,-1.0788135494625664,-1.0788135494625664,-0.5823434752602464
2019-08-28 03:00:00,26,3,33,2,0,309,-1.0632416303104741,-1.0788135494625664,-1.0788135494625664,-0.5850001399627798
2019-08-28 04:00:00,26,3,34,1,0,344,-1.0615114170713529,-1.0788135494625664,-1.0788135494625664,-0.5246351287456857
2019-08-28 05:00:00,26,3,44,36,0,483,-1.0442092846801394,-1.0578417784782583,-1.0788135494625664,-0.28403771628088004
2019-08-28 06:00:00,26,3,108,175,106,722,-0.9334756373763725,-0.8172714284978968,-0.9368802081115906,0.12956300235931062
2019-08-28 07:00:00,26,3,272,414,576,1192,-0.6497206661604702,-0.4036978415324857,-0.1226964514495687,0.94380150126336
2019-08-28 08:00:00,26,3,622,884,385,1001,-0.04414603246799569,0.4105130792712224,-0.4541434671626241,0.6124101156344208
2019-08-28 09:00:00,26,3,688,693,407,1023,0.07004804131401379,0.07909393883031365,-0.4161143196163123,0.650494625414601
2019-08-28 10:00:00,26,3,593,715,580,1197,-0.09432221640251501,0.11715091116673165,-0.11516217077409846,0.95150151159765
2019-08-28 11:00:00,26,3,728,889,1183,1799,0.13925657087886803,0.41813053468251365,0.9271493031331457,1.993867267787996
2019-08-28 12:00:00,26,3,1100,1491,1231,1848,0.7828958958320124,1.4604690540034744,1.011149829114616,2.0779224879789977
2019-08-28 13:00:00,26,3,789,1540,923,1539,0.24479957846527073,1.544496810290139,0.476926303789278,1.5437541568921085
2019-08-28 14:00:00,26,3,477,1231,936,1553,-0.29502695214059227,1.0103008815621324,0.5000568527470471,1.5669398970322423
2019-08-28 15:00:00,26,3,522,1244,1073,1690,-0.21716735638013127,1.033459100098941,0.7374366674827498,1.8043745792056392
2019-08-28 16:00:00,26,3,611,1382,1448,2064,-0.0631783780983306,1.270866422593927,1.3850679488457458,2.452060408083421
2019-08-28 17:00:00,26,3,1084,1756,1061,1678,0.7552124840060707,1.9185249395414938,0.7162337618459945,1.783280931841074
2019-08-28 18:00:00,26,3,1229,1369,625,1242,1.0060934036786673,1.2497180452080894,-0.03736328295232211,1.0297388653687727
2019-08-28 19:00:00,26,3,1274,934,438,1055,1.0839529994391282,0.49614847143845664,-0.3621174192312229,0.7050397814708613
2019-08-28 20:00:00,26,3,1183,746,248,865,0.9265035946790848,0.17142189705409241,-0.6895726044578889,0.37763949063271496
2019-08-28 21:00:00,26,3,932,557,62,679,0.4922200716596246,-0.15600579483689883,-1.0124885669089045,0.0547782216197964
2019-08-28 22:00:00,26,3,551,370,0,473,-0.16699117244561196,-0.478894421822558,-1.0788135494625664,-0.30049754024582065
2019-08-28 23:00:00,26,3,246,165,0,379,-0.6947062103776255,-0.8341975858199818,-1.0788135494625664,-0.4632795223153421
2019-08-29 00:00:00,26,3,112,71,0,333,-0.9265547844198871,-0.9970070245110811,-1.0788135494625664,-0.54265804989395
2019-08-29 01:00:00,26,3,74,25,0,316,-0.9923028875064986,-1.0764130128659524,-1.0788135494625664,-0.5727607080409983
2019-08-29 02:00:00,26,3,45,7,0,314,-1.042479071441018,-1.0788135494625664,-1.0788135494625664,-0.5756460719480647
2019-08-29 03:00:00,26,3,35,6,0,311,-1.0597812038322314,-1.0788135494625664,-1.0788135494625664,-0.5810049831778127
2019-08-29 04:00:00,26,3,25,3,0,341,-1.077083336223445,-1.0788135494625664,-1.0788135494625664,-0.5296365563890713
2019-08-29 05:00:00,26,3,82,32,0,488,-0.9784611815935278,-1.0635011414939146,-1.0788135494625664,-0.27467003145532154
2019-08-29 06:00:00,26,3,160,180,109,726,-0.8435045489420621,-0.8085620536030858,-0.9304124507692074,0.13734788719622604
2019-08-29 07:00:00,26,3,336,418,547,1164,-0.5389870188567034,-0.39657154915963183,-0.17383617506138221,0.8939789550845896
2019-08-29 08:00:00,26,3,802,855,424,1041,0.26729235057384837,0.36003212575008464,-0.38640008151930183,0.6814698248852511
2019-08-29 09:00:00,26,3,766,732,414,1031,0.20500467396547953,0.14749560042316442,-0.40347281964829945,0.6644518909946775
2019-08-29 10:00:00,26,3,944,722,633,1250,0.5129826305290809,0.1304502551755524,-0.024259759541594317,1.0437197924275587
2019-08-29 11:00:00,26,3,1162,942,1213,1830,0.8901691166575364,0.5096907373944436,0.9784112274027095,2.0464456111413076
2019-08-29 12:00:00,26,3,1797,1521,1293,1910,1.9888545234995971,1.512389147530239,1.117462975640067,2.1855521562464224
2019-08-29 13:00:00,26,3,1724,1602,1026,1643,1.8625489570437381,1.6514682975886268,0.6556568486056469,1.7238008086816683
2019-08-29 14:00:00,26,3,1183,1335,1015,1632,0.9265035946790848,1.1896895574642925,0.6360358009367402,1.704234550730141
2019-08-29 15:00:00,26,3,864,1323,1130,1748,0.3745655713993724,1.170095899144131,0.836081989969756,1.9043355509073105
2019-08-29 16:00:00,26,3,900,1439,1554,2171,0.4368532480077412,1.3701694934925563,1.5688100261662203,2.637118396188579
2019-08-29 17:00:00,26,3,914,1862,1223,1841,0.4610762333554402,2.1029249377116193,0.9972988734885174,2.0656620335855003
2019-08-29 18:00:00,26,3,822,1532,821,1439,0.30189661535627543,1.531441182718523,0.30180068290219086,1.3702186184627643
2019-08-29 19:00:00,26,3,656,1130,694,1312,0.014681217662130406,0.835970378948207,0.08173619016560019,1.1502089035306655
2019-08-29 20:00:00,26,3,589,1003,551,1169,-0.10124306935900043,0.6159332720588069,-0.16552814263039006,0.9029993601340855
2019-08-29 21:00:00,26,3,430,860,426,1044,-0.376346974379296,0.3686963332340065,-0.38223696277822805,0.686345329670194
2019-08-29 22:00:00,26,3,347,735,68,686,-0.5199546732263686,0.15201490945279653,-1.0014867992718173,0.06715027132595636
2019-08-29 23:00:00,26,3,182,377,0,498,-0.8054398576813923,-0.46720753618175814,-1.0788135494625664,-0.2584687564031194
2019-08-30 00:00:00,26,3,129,189,0,384,-0.8971411593548241,-0.7928539472430916,-1.0788135494625664,-0.45454030701157355
2019-08-30 01:00:00,26,3,87,75,0,357,-0.9698101153979211,-0.9889528822873921,-1.0788135494625664,-0.5025838673894346
2019-08-30 02:00:00,26,3,71,48,0,340,-0.9974935272238628,-1.0370238295200993,-1.0788135494625664,-0.5318990905617685
2019-08-30 03:00:00,26,3,57,31,0,332,-1.0217165125715617,-1.066366438821111,-1.0788135494625664,-0.5442032797795784
2019-08-30 04:00:00,26,3,50,24,0,350,-1.0338280052454112,-1.0786980091233693,-1.0788135494625664,-0.5143473920952264
2019-08-30 05:00:00,26,3,79,41,0,483,-0.9836518213108919,-1.04886949828025,-1.0788135494625664,-0.28404838843608227
2019-08-30 06:00:00,26,3,148,174,99,717,-0.8642671078115183,-0.818597871388794,-0.9474900424880948,0.1215851338377012
2019-08-30 07:00:00,26,3,336,408,572,1190,-0.5389870188567034,-0.41299172844052995,-0.12951405612937605,0.9396158803503797
2019-08-30 08:00:00,26,3,812,881,434,1052,0.2845944829650619,0.40501163815597535,-0.3689975420354287,0.7001871451622945
