date_time,sensor_id,group,test,predict,lower,upper,std_test,std_predict,std_lower,std_upper
2019-08-30 18:00:00,21,1,1678,2223,1756,2527,1.914793535272137,2.97007997846248,2.066861537602412,3.558610934563608
2019-08-30 19:00:00,21,1,1637,2143,1820,2591,1.8354323413141242,2.815614823004331,2.1913748812752543,3.6833947543004544
2019-08-30 20:00:00,21,1,1523,2207,1621,2392,1.6147695093333068,2.940262220488209,1.805503640537653,3.2977936107950256
2019-08-30 21:00:00,21,1,1444,2008,1493,2264,1.461854038048355,2.5545255106545506,1.558126683924003,3.050686654506964
2019-08-30 22:00:00,21,1,1140,1880,1143,1914,0.8734198194328426,2.3072841894951166,0.8804116728607779,2.3732418790051124
2019-08-30 23:00:00,21,1,873,1530,826,1597,0.3566042392672449,1.6297052566181789,0.2665174010608732,1.7596180611231338
2019-08-31 00:00:00,21,1,679,1213,346,1118,-0.018909702875549,1.0159464079638605,-0.6618317970533201,0.8315391922354138
2019-08-31 01:00:00,21,1,542,734,40,812,-0.28409222902793435,0.08773166877820843,-1.2544569472192548,0.2391839902340425
2019-08-31 02:00:00,21,1,272,427,62,833,-0.8067147258246063,-0.5047592499293326,-1.2128112490200682,0.2810994038550387
2019-08-31 03:00:00,21,1,333,449,0,669,-0.6886407543260991,-0.4629786473468451,-1.296431361711858,-0.036418155924869966
2019-08-31 04:00:00,21,1,195,285,0,616,-0.9557589193555089,-0.7806304165008917,-1.296431361711858,-0.13978246702783992
2019-08-31 05:00:00,21,1,152,232,0,546,-1.0389913910675717,-0.8841292676718593,-1.296431361711858,-0.2758638216366149
2019-08-31 06:00:00,21,1,103,161,0,612,-1.1338376960417824,-1.020345956982207,-1.296431361711858,-0.14714017593354733
2019-08-31 07:00:00,21,1,108,228,0,620,-1.1241595016566588,-0.8917579434712056,-1.296431361711858,-0.1322703144531956
2019-08-31 08:00:00,21,1,140,235,14,787,-1.0622190575918682,-0.8770231661634156,-1.296431361711858,0.19070477394844845
2019-08-31 09:00:00,21,1,310,402,256,1029,-0.7331604484976673,-0.5541824072337951,-0.8368752197088885,0.6589242462326552
2019-08-31 10:00:00,21,1,538,644,494,1267,-0.29183478453603323,-0.08609715457916363,-0.3751206371271186,1.1209489514911106
2019-08-31 11:00:00,21,1,816,882,557,1330,0.2462728232768364,0.37579269673417137,-0.2534691729135118,1.242870253071573
2019-08-31 12:00:00,21,1,1009,945,902,1675,0.6198511265426055,0.4975785431161094,0.4132660204025109,1.909874670705613
2019-08-31 13:00:00,21,1,1286,1290,952,1726,1.1560230954784505,1.1644476752387063,0.5110287733154837,2.007906380550473
2019-08-31 14:00:00,21,1,1385,1340,868,1642,1.3476513443038969,1.262344897646065,0.3487901197556855,1.845937113498508
2019-08-31 15:00:00,21,1,1279,1257,802,1575,1.1424736233392776,1.100241653688666,0.2198555161738589,1.7172725110594356
2019-08-31 16:00:00,21,1,1407,1190,1256,2029,1.3902353995984404,0.9714427063871532,1.0980799082545287,2.595766925766875
2019-08-31 17:00:00,21,1,1519,1644,1456,2230,1.607026953825208,1.8498019208269625,1.4866831969691632,2.9846394708233257
2019-08-31 18:00:00,21,1,1626,1845,1573,2347,1.814140313666852,2.2385389822479884,1.7131464882022982,3.2113712901036457
2019-08-31 19:00:00,21,1,1483,1962,1635,2409,1.5373439542523184,2.465136004819652,1.8317250914034893,3.3302186159421154
2019-08-31 20:00:00,21,1,1489,2023,1580,2355,1.5489577875144669,2.5838495050092973,1.7269722872598423,3.2257355462835413
2019-08-31 21:00:00,21,1,1211,1969,1684,2458,1.0108501797015972,2.4792326679770884,1.9271914169457387,3.4262250247585153
2019-08-31 22:00:00,21,1,1258,2073,1403,2177,1.101825206921759,2.6795874299062503,1.383074913765797,2.882378304779144
2019-08-31 23:00:00,21,1,463,1792,985,1759,-0.43700770031288655,2.135605022468355,0.5734050671594934,2.0729768822980645
2019-09-01 00:00:00,21,1,504,1373,774,1549,-0.3576465063548734,1.3260682695782764,0.16684665658782938,1.6666865348066406
2019-09-01 01:00:00,21,1,567,1163,429,1204,-0.2357012571023166,0.9196438816662121,-0.5011014752388186,0.9990075703405128
2019-09-01 02:00:00,21,1,394,818,188,963,-0.5705667828275915,0.251831812644556,-0.968133293472372,0.5322465859656351
2019-09-01 03:00:00,21,1,417,577,16,791,-0.5260470886560232,-0.21506315662061115,-1.296431361711858,0.19938713339318315
2019-09-01 04:00:00,21,1,216,405,0,628,-0.91511050293799,-0.548058154925839,-1.296431361711858,-0.11705077875536675
2019-09-01 05:00:00,21,1,181,242,0,599,-0.982857863633855,-0.8646324020216442,-1.296431361711858,-0.1724068186050809
2019-09-01 06:00:00,21,1,147,213,0,574,-1.0486695854526948,-0.9201231613411628,-1.296431361711858,-0.22212755976717213
2019-09-01 07:00:00,21,1,100,187,0,620,-1.1396446126728563,-0.9699769496672191,-1.296431361711858,-0.13160539094490176
2019-09-01 08:00:00,21,1,113,234,0,712,-1.1144813072715354,-0.8795874123314562,-1.296431361711858,0.0460113710598804
2019-09-01 09:00:00,21,1,236,326,196,972,-0.8763977253974959,-0.7021059480583925,-0.9530032012060352,0.5492708049231091
2019-09-01 10:00:00,21,1,407,585,524,1300,-0.5454034774262704,-0.1989834757393821,-0.3180550086141204,1.1844893500905929
2019-09-01 11:00:00,21,1,708,914,707,1483,0.03722382455816762,0.4360978405234972,0.036110441868968716,1.5389244404713858
2019-09-01 12:00:00,21,1,1099,1097,859,1636,0.7940586254748295,0.7903996789255242,0.3304178011146991,1.8335053705817983
2019-09-01 13:00:00,21,1,1353,1249,940,1717,1.285710900239106,1.0848479203690609,0.48704831281164,1.9904139056146355
2019-09-01 14:00:00,21,1,1203,1330,874,1650,0.9953650686853994,1.24162348099434,0.358607352558002,1.8622536262135585
2019-09-01 15:00:00,21,1,1084,1263,806,1583,0.7650240423194589,1.1133241148052282,0.22780090840109124,1.7317239111421154
2019-09-01 16:00:00,21,1,850,1196,823,1600,0.31208454509567657,0.9826554979006372,0.2602761199767353,1.7644788970639604
2019-09-01 17:00:00,21,1,972,1213,931,1708,0.5482324880926913,1.0152715001436086,0.4689912838931482,1.9734722115444132
2019-09-01 18:00:00,21,1,1035,1321,787,1564,0.6701777373452481,1.2241341180431426,0.1902617268277492,1.6950341017925157
2019-09-01 19:00:00,21,1,934,1177,529,1306,0.4746782107657523,0.945561094477906,-0.3092008546608789,1.1958660595466115
2019-09-01 20:00:00,21,1,908,919,390,1167,0.4243515999631098,0.44626006015655095,-0.5782423869609149,0.9271232059202472
2019-09-01 21:00:00,21,1,620,780,158,936,-0.13311239662000693,0.17736803657940914,-1.0255817580049131,0.4800835183976844
2019-09-01 22:00:00,21,1,429,549,70,848,-0.5028194221317267,-0.26980789797269994,-1.196727093987501,0.30924279823343376
2019-09-01 23:00:00,21,1,285,461,0,652,-0.7815514204232851,-0.4407924045642626,-1.296431361711858,-0.06975277671054457
2019-09-02 00:00:00,21,1,176,306,0,693,-0.9925360580189784,-0.7394777449048302,-1.296431361711858,0.0082604289700412
2019-08-26 00:00:00,22,1,209,278,0,360,-1.2171023610267548,-1.16423983736331,-1.3410575325146008,-1.1021597822657552
2019-08-26 01:00:00,22,1,136,105,0,428,-1.2726160267851154,-1.2956077357624016,-1.3410575325146008,-1.0505231852821622
2019-08-26 02:00:00,22,1,89,100,0,583,-1.3083577019994024,-1.2993385248025873,-1.3410575325146008,-0.9323939222121382
2019-08-26 03:00:00,22,1,75,162,0,668,-1.3190041584462109,-1.252153154698196,-1.3410575325146008,-0.8677443889178829
2019-08-26 04:00:00,22,1,62,171,0,876,-1.328890153718248,-1.2457906182051728,-1.3410575325146008,-0.7094898835938996
2019-08-26 05:00:00,22,1,162,299,45,1351,-1.252844036241042,-1.1479744815241275,-1.3410575325146008,-0.3484404367009322
2019-08-26 06:00:00,22,1,672,720,1017,2331,-0.8650088371072913,-0.8282906700184469,-0.6020256123905506,0.3966142796171789
2019-08-26 07:00:00,22,1,1600,1694,2287,3606,-0.15930086691881945,-0.08775268870269716,0.3633988841207185,1.366325034927831
2019-08-26 08:00:00,22,1,2872,2964,1454,2777,0.8080057473912411,0.8785358751935219,-0.2700312135796631,0.7364487203476429
2019-08-26 09:00:00,22,1,2209,2139,1346,2677,0.3038199885173652,0.25063692868821563,-0.3520013244795338,0.6602588982381837
2019-08-26 10:00:00,22,1,1792,2042,1686,3031,-0.013292321362583891,0.17734627377217108,-0.09354430808819968,0.928935683202496
2019-08-26 11:00:00,22,1,2163,2386,2523,3878,0.26883877447785043,0.4386035798582161,0.5428198631949545,1.5734910645358973
2019-08-26 12:00:00,22,1,3219,3214,2522,3880,1.071885775037146,1.0681212739867547,0.5424115769840729,1.5748724681613455
2019-08-26 13:00:00,22,1,3342,3210,2068,3427,1.1654224995341094,1.0657616943297064,0.19703304249694095,1.230355894024694
2019-08-26 14:00:00,22,1,3081,2751,2366,3725,0.9669421329186016,0.7165480758445139,0.4239101539504447,1.457288975892968
2019-08-26 15:00:00,22,1,3298,3050,2784,4143,1.1319622078441387,0.9435543654243432,0.7411519957576982,1.7745969221952314
2019-08-26 16:00:00,22,1,3725,3473,4056,5416,1.4566791294718084,1.2651752990159628,1.7085338747303045,2.7428828735426567
2019-08-26 17:00:00,22,1,4872,4749,2975,4338,2.3289280969353614,2.235648216554519,0.8867910149772448,1.922893490637219
2019-08-26 18:00:00,22,1,3870,3665,2092,3455,1.5669459998137572,1.4116410879011232,0.2149947336189112,1.2518643774103548
2019-08-26 19:00:00,22,1,2523,2782,1399,2764,0.542604797395792,0.7397955562493942,-0.3116073531475041,0.7259174321177393
2019-08-26 20:00:00,22,1,1900,2085,857,2221,0.0688374855127986,0.2102103019222932,-0.7242734243176221,0.3133190146341944
2019-08-26 21:00:00,22,1,1658,1540,282,1646,-0.11519411878203994,-0.2041734974641661,-1.1613454304652504,-0.12382988480398838
2019-08-26 22:00:00,22,1,1102,967,0,1314,-0.5380105319553053,-0.6400779565394954,-1.3410575325146008,-0.3760472156393482
2019-08-26 23:00:00,22,1,762,638,0,935,-0.7965673313778059,-0.8901811057473732,-1.3410575325146008,-0.664983767451225
2019-08-27 00:00:00,22,1,206,258,0,877,-1.2193837445510711,-1.1797794139894644,-1.3410575325146008,-0.7091096356071801
2019-08-27 01:00:00,22,1,79,201,0,839,-1.315962313747123,-1.2229302727581426,-1.3410575325146008,-0.7376917711857682
2019-08-27 02:00:00,22,1,58,161,0,844,-1.331931998417336,-1.2530773608985557,-1.3410575325146008,-0.7335350350809261
2019-08-27 03:00:00,22,1,63,165,0,832,-1.3281296925434758,-1.2504313042277688,-1.3410575325146008,-0.7427588169646219
2019-08-27 04:00:00,22,1,62,152,0,942,-1.328890153718248,-1.2599273324233244,-1.3410575325146008,-0.6594866298250469
2019-08-27 05:00:00,22,1,210,263,193,1558,-1.2163418998519828,-1.1758209576020318,-1.2291573259056459,-0.19054826848145434
2019-08-27 06:00:00,22,1,752,879,1049,2415,-0.8041719431255264,-0.7071550765097395,-0.5777612201455555,0.4608737986592937
2019-08-27 07:00:00,22,1,1614,1737,2263,3629,-0.14865441047201058,-0.05457546661473082,0.3455359447088953,1.384340510073657
2019-08-27 08:00:00,22,1,2892,2951,1499,2866,0.8232149708866823,0.8686029456050173,-0.2353613652680623,0.8035839733118327
2019-08-27 09:00:00,22,1,2088,2187,1184,2551,0.2118041863699459,0.28719264338764355,-0.475052696078049,0.5639593132995258
2019-08-27 10:00:00,22,1,1721,1871,1403,2769,-0.06728506477140016,0.04709377499310555,-0.3086031871880439,0.7304282612717214
2019-08-27 11:00:00,22,1,2189,2090,2517,3884,0.288610765021924,0.21372957064538653,0.5387112594446269,1.577779282338695
2019-08-27 12:00:00,22,1,3041,3204,2634,4001,0.9365236859277192,1.060644259373701,0.6277444729168798,1.6668089483014492
2019-08-27 13:00:00,22,1,3519,3322,2177,3543,1.3000241274687643,1.1503727856949797,0.2797079357699851,1.3188404511380134
2019-08-27 14:00:00,22,1,2969,2864,2584,3951,0.8817704813441309,0.8024877834701294,0.5894139006201764,1.628628527725985
2019-08-27 15:00:00,22,1,3105,3271,3117,4483,0.9851932011131312,1.112166235093761,0.9945208462039962,2.033809310445841
2019-08-27 16:00:00,22,1,3681,3804,4200,5567,1.4232188377818378,1.5170938974533572,1.818514341435192,2.8578522171994143
2019-08-27 17:00:00,22,1,4862,4888,3022,4388,2.3213234851876408,2.341172090425436,0.9222030367388608,1.9615963534476708
2019-08-27 18:00:00,22,1,3809,3708,1986,3353,1.5205578681526617,1.4444678194854033,0.13490177645311252,1.1743070893972205
2019-08-27 19:00:00,22,1,2612,2674,1385,2752,0.6102858419505054,0.6574623013958056,-0.3225746078207695,0.716871966446933
2019-08-27 20:00:00,22,1,1915,2072,961,2328,0.08024440313437951,0.2000785881396485,-0.6445451415055363,0.3949506470232336
2019-08-27 21:00:00,22,1,1552,1649,498,1865,-0.19580300330787834,-0.12179017264759788,-0.9966922864150418,0.04286125940465052
2019-08-27 22:00:00,22,1,1234,1186,0,1307,-0.4376296568853935,-0.4739624009174504,-1.3410575325146008,-0.3813879632707592
2019-08-27 23:00:00,22,1,822,628,0,1005,-0.7509396608914822,-0.8981376932733908,-1.3410575325146008,-0.6110268660090308
2019-08-28 00:00:00,22,1,216,326,0,876,-1.2117791328033507,-1.1280965810088313,-1.3410575325146008,-0.7098587297291382
2019-08-28 01:00:00,22,1,118,196,0,824,-1.286304327931013,-1.2268466176936093,-1.3410575325146008,-0.7489888616898583
2019-08-28 02:00:00,22,1,74,144,0,845,-1.3197646196209831,-1.266009680015315,-1.3410575325146008,-0.7332422958253597
2019-08-28 03:00:00,22,1,67,165,0,838,-1.3250878478443875,-1.2502232736500687,-1.3410575325146008,-0.7380348526118768
2019-08-28 04:00:00,22,1,57,159,0,946,-1.332692459592108,-1.2550501354670305,-1.3410575325146008,-0.6565480484805732
2019-08-28 05:00:00,22,1,180,266,61,1428,-1.2391557350951448,-1.1734693808390793,-1.32939124837558,-0.2894576269146204
